registration_number,animal_name,birth_date,breed_makeup,sire_reg_num,sire_name,dam_reg_num,dam_name,ced_epd,ced_epd_accuracy,bw_epd,bw_epd_accuracy,ww_epd,ww_epd_accuracy,yw_epd,yw_epd_accuracy,rea_epd,rea_epd_accuracy,imf_epd,imf_epd_accuracy,fat_epd,fat_epd_accuracy,scrotal_circumference_epd,scrotal_circumference_epd_accuracy,heifer_pregnancy_epd,heifer_pregnancy_epd_accuracy,cem_epd,cem_epd_accuracy,tm_epd,tm_epd_accuracy,milk_epd,milk_epd_accuracy,stayability_epd,stayability_epd_accuracy,cow_weight_epd,cow_weight_epd_accuracy,terminal_index,fertility_index
R10436619,FC MS HIGH CHOICE 541G3,2019-10-22,100% Brangus,R10235597,OAKS HIGH CHOICE 99A1,R10368428,OAKS MS GRANITE 541E20,5.21778346863005,0.334557902687275,1.2576702599688,0.435241647944941,35.7963383732003,0.359052568224652,69.6328879128286,0.290340173871483,0.554237679110322,0.381885870239511,0.128784738444955,0.303021761641233,-0.015242405393535,0.353171470033741,0.426388711752275,0.322376707740181,1.8640624964829,0.116260223877355,4.01491756183183,0.28499631305063,27.6216899957984,0.289600654735782,9.72352080919822,0.254874697991346,0.749395139930414,0.0181174912499,-5.55116848410336,0.038528302491442,3.17835935186147,1.50020124344683
R10405207,OAKS MS CSONKA 406F4,2018-10-09,100% Brangus,R10004209,CSONKA OF BRINKS 30R4,R9693661,MS BRINKS BRIGHT SIDE 406P17,4.46837753477476,0.394418773665269,3.18007483855556,0.459180051960267,35.1543024900253,0.391833145386616,73.221702283503,0.37564904462252,0.644186377042874,0.405431349795426,0.178313230827108,0.336026158852134,-0.025500864499133,0.379349233537556,0.262861859857715,0.355863833857957,2.31495584027006,0.202517412194758,4.35744893411287,0.371354717710436,27.1925894670776,0.360670791352886,9.61543822206493,0.345089614336021,-0.106869196429876,0.121621867747792,-2.76849198541164,0.144994228214567,3.33165273292473,0.981187262758036
R10436570,FC BEAR 99G2,2019-11-27,100% Brangus,UB10305851,MC BEAR 948C,R10277912,OAKS MS SWIFT 99B53,3.51279603991674,0.291986468873259,3.18350205423117,0.375073347307093,42.7043072146363,0.307055271424253,84.4099852598793,0.181112508374721,0.89559141779903,0.207994582084715,0.346184986133583,0.162552534438634,-0.01494327082637,0.18613867172746,1.52242563603482,0.139263046863363,2.47485205495989,0.096991510963106,3.0785280341171,0.159800315870804,33.4479539977974,0.188825760276634,12.0958003904793,0.129711004702824,1.16355189586532,0.016239680254711,-4.40143168398981,0.036250007090791,4.22746267132671,1.97287782114121
R10376576,OAKS MS LEGACY 541F18,2018-03-21,100% Brangus,R10264870,LEGACY 302A4,R10252053,OAKS MS ABRAMS 541A104,0.472483788082248,0.306730889225689,4.27120338106144,0.399227272570609,35.9199106934146,0.2886992581097,72.0992986901179,0.224236337255931,0.437783689224532,0.278941972055086,0.061387424591425,0.22074411315483,-0.035128582473623,0.256979382570444,0.642196587784434,0.173296327594758,2.86923561487039,0.12612754693445,2.92834804242945,0.226225417276056,32.7695883918431,0.205552993881866,14.8096330451358,0.163979861767948,0.775953662818957,0.057845200233487,-5.03097593305961,0.072305115603282,2.93296892183802,1.61978655998444
R10436565,FC MS BEAR 541G38,2019-11-20,100% Brangus,UB10305851,MC BEAR 948C,R10287197,OAKS MS SWIFT 541C15,4.99354935532618,0.285245658295344,2.15895097013008,0.371667425016088,36.6576169984123,0.302035213098222,77.1004220929299,0.165273589884843,0.788047384757046,0.18496559830866,0.339114231609871,0.143380117583781,-0.016320518727178,0.163262620081392,1.44084909650332,0.129812758654847,2.70348872057289,0.077620456424885,3.60691953657746,0.148120085093008,32.987062402671,0.180706405637514,14.6582539034649,0.12004200190716,1.22839195220301,0.017545649349024,-1.17690713937184,0.033686349343098,3.99234055511154,1.84760605311794
R10368488,OAKS MS PASSPORT 541E46,2017-09-30,100% Brangus,R10216038,CB PASSPORT 803Y11,R10222071,OAKS MS AFFIRMED 30T 541Z49,4.50994094382622,0.314919934536708,2.61283326316216,0.404341586762289,26.0345028289262,0.341337791101611,53.1457387149645,0.295248782713614,0.315987323801452,0.320969829299518,0.101240107021005,0.259062184557156,-0.037162687811269,0.298214212607607,0.927739315201348,0.194634381075501,1.10294990698833,0.197363018549636,4.2910158976539,0.269017249233629,15.8656144746366,0.28800140322992,2.8483630601735,0.261333209294075,0.298504382253689,0.034637270052285,-4.200190222,0.114965732149315,2.26583123884862,0.273173738766187
R10236998,TCF APP 3932A,2013-03-14,100% Brangus,R10129390,VCC APP 101U13,R9694465,CCR MISS SOTO 3932P,3.49271583581546,0.283228555144558,2.97324826447036,0.384095937785941,29.0343754282686,0.309449749242621,63.466952917764,0.219895862066491,0.276590949577074,0.317174239600156,0.025410307909286,0.22539561072387,-0.057281171165692,0.288622091634443,1.22166013899741,0.290980059839623,0.196458144082978,0.069100054185105,4.25549455768941,0.188029913724127,26.6215787848917,0.220801905720266,12.1043910707574,0.176477983959089,0.595265750523422,0.019163221122001,-4.38374460783517,0.021882883138608,2.58738461636734,-0.581939242864852
R10425761,FC SOLUTION 803G,2019-01-23,100% Brangus,R10277762,OAKS SOLUTION 99B66,R10277907,OAKS MS PASSPORT 803B51,4.30865173331858,0.276174102623078,2.49167922158286,0.365481857293303,31.2136513124255,0.296477669474967,54.7140045735147,0.22247532816658,0.335254483567548,0.304059431891802,0.175169066571599,0.224714473966554,-0.03399011010594,0.277831680392541,0.821668067213669,0.146731957313192,1.32045811379079,0.107425241430051,4.22122227666381,0.169756417333279,22.5574497435473,0.199519863653372,6.95062408733456,0.151040960742575,-0.136014322255129,0.032527570394301,-3.12181614124037,0.072703311106742,2.54003673597941,0.222313214700122
R10318576,ABF DEFENDER 568D1,2016-04-01,100% Brangus,R10254773,DMR DEFENDER 594A20,R10258686,ABF MS PATTON 568B,-0.041966434682124,0.251247641936785,5.47782818933935,0.334393766353323,39.6733143293966,0.214873716546435,65.9840878766009,0.182752482940532,0.403777399679914,0.185293637671253,0.100572215818844,0.148761997338746,-0.06257281718256,0.169508812752991,0.581244405774899,0.133870677351195,2.40179033600017,0.106221311361241,3.13355805614214,0.173288495375618,25.5127352344154,0.172830610153913,5.67607806971708,0.151809056957653,0.546541666550288,0.028259373827798,2.02105325682434,0.061242131540192,2.67459972196941,0.06057934368712
R10381882,MS SALACOA HOLLYWOOD 807F,2018-03-05,100% Brangus,R10251840,HOLLYWOOD OF SALACOA  23A53,R10285791,MS SALACOA CONSENSUS 807C2,5.94755915133747,0.435210785819808,0.125578218230954,0.572740650685264,27.4348158758301,0.439310879939777,53.5505779237724,0.337481474502019,0.615205100241878,0.432552532996573,0.103575721182903,0.347771845594997,-0.04318451741884,0.404268464501694,0.772412211443326,0.358461890444081,1.4151271923511,0.156789902441739,4.1737412528554,0.329109171368313,13.7136304204003,0.351997912540872,-0.003777517514746,0.308341428841419,-0.362796906817497,0.021066050430515,-13.1241787130967,0.116825936411567,2.63708230104023,0.777379462815265
R10436634,FC MS HIGH CHOICE 541G7,2019-10-26,100% Brangus,R10235597,OAKS HIGH CHOICE 99A1,R10368428,OAKS MS GRANITE 541E20,3.04912933004903,0.334557902687275,2.42513031900324,0.435241647944941,38.783407375411,0.359052568224652,74.7599004315381,0.290340173871483,0.613705238754219,0.381885870239511,0.18456583857212,0.303021761641233,-0.019572504057243,0.353171470033741,0.509105091231893,0.322376707740181,1.8640624964829,0.116260223877355,3.28248986941471,0.28499631305063,30.4233445432444,0.289600654735782,11.0316408555389,0.254874697991346,0.749395139930414,0.0181174912499,-5.55116848410336,0.038528302491442,3.44887856066902,1.40369247721572
R10437301,FC MS COMPLETE 9389G,2019-10-25,100% Brangus,R10334822,OAKS COMPLETE 541D27,UB10299431,OAKS MS LEAD GUN 9389C,3.57692667470283,0.300065976772911,1.57850855233247,0.413678723567006,34.2998504030191,0.328392059863156,69.4755159542342,0.281338424932142,0.647030194195452,0.349211264526282,0.19368341372276,0.261889043974653,-0.046770449352534,0.317283654275966,0.820789073786628,0.301661197907011,2.50209790319343,0.056705961582829,3.69674193904765,0.267858395897393,24.365708305874,0.2740498649695,7.21578310436448,0.246878767522672,0.584461328514435,0.021214061189381,-6.87342912047004,0.03689177796799,3.3942583862867,1.21574034924281
R10269743,CNF CSONKA 415W3  77A21,2013-09-17,100% Brangus,R10139201,GR CSONKA 415W3,R10202006,CNF MISS ISAAC 77Y2,2.84600778712084,0.272625989119353,2.13266954197894,0.33087537829817,23.5109517543922,0.24750786933607,43.6352644430932,0.211448637257159,0.192848501371593,0.229534052447709,-0.054863263641744,0.200523294146302,-0.032704470363625,0.215316718867954,1.10970983979873,0.175701658892551,1.69726830893453,0.159453650504905,3.6054096640502,0.2137335246632,23.6664894553081,0.202532778231132,11.911013578112,0.180045232678663,0.197159774344402,0.069867965523187,-5.72998014260266,0.081787270980502,1.64860348736132,0.816521511519031
R10334723,OAKS MS HIGH CHOICE 541D79,2016-09-08,100% Brangus,R10235597,OAKS HIGH CHOICE 99A1,R10211946,CB MS NSR 541Y61,5.32597345094195,0.451185313891438,1.137278814564,0.583474885058022,28.9136828726032,0.47846599260009,60.8012641040299,0.37113828889582,0.558862284337935,0.48287406885654,0.103666901185332,0.387531799731367,-0.022693811834126,0.454688935591897,0.839635896620498,0.376981774595332,1.31302064319272,0.225898735192827,3.68737060056914,0.368747806071737,25.0752531707942,0.385181162705207,10.6184117344926,0.338538747757766,0.486550643833306,0.056009297250434,-4.92902664252,0.133404555355198,2.83840514973525,0.85936464264135
R10436597,FC MS HIGH CHOICE 541G17,2019-10-24,100% Brangus,R10235597,OAKS HIGH CHOICE 99A1,R10368433,OAKS MS GRANITE 541E24,6.96341686944947,0.334557902687275,0.244075474242607,0.435241648950017,36.6217191791046,0.359052593568196,73.193038177544,0.290340164376407,0.594638024797391,0.381885911775815,0.116155551328786,0.303021762676041,-0.016744891182837,0.353171529862507,0.53127952332254,0.322600187551364,1.85486056032936,0.116260223877355,3.44565925234575,0.284996297522247,28.2405994183827,0.289600659310556,9.92973982883045,0.254874692181736,0.840397873523913,0.0181174912499,-7.26576493752042,0.038528302491442,3.39052776800964,1.63298151346188
R10283913,KRBB FINAL CUT 327C3,2015-01-27,100% Brangus,R10246414,KB FINAL CUT 174A,R10229957,PR MS SWAGGER 327Z3,7.17055630870769,0.159489419571689,-1.16691212850586,0.205334397683393,24.1017915602459,0.173161120122652,48.3711556493757,0.134731638015427,0.394944080276697,0.144441681968366,0.086375977060581,0.115255263238143,-0.038438348930099,0.130610992520299,0.327115597119399,0.117017800528267,2.24256856313589,0.07101841200298,4.53452668902406,0.141675293718637,21.1136091040808,0.131837718260449,9.06271332395786,0.111176017329348,0.7047907065026,0.027097022189402,-6.01348361339371,0.054465015399656,2.47275463673112,1.21044246646951
R10271372,LM PASSPORT 607B,2014-05-03,100% Brangus,R10216038,CB PASSPORT 803Y11,R10083371,MS BRINKS BEAR BRYANT 607T17,6.73815002447648,0.437959364909802,0.79833878786238,0.567760563910342,18.1901251575835,0.472038176701517,34.7814183244201,0.370706836206101,0.365844649885331,0.444486313432503,0.077257485700455,0.365487799152564,-0.045571657384154,0.417592432263814,0.845330284395499,0.379711868013077,0.778950623697339,0.192286055728718,3.60399198637224,0.37864824287483,16.6882531921376,0.404084380479851,7.59319061334591,0.370107482369018,0.926451144537321,0.033000548472016,-2.75031954876599,0.125291186270824,1.78790052713457,0.006394954376039
R10287151,OAKS MS ATLANTA 40C55,2015-02-08,100% Brangus,R10210625,ATLANTA OF SALACOA  488Z,R10139781,SF MISS NEXT STEP 40U5,0.697283730111708,0.361910687213315,2.73024022665195,0.451499288042213,33.9655935457738,0.382522339226803,59.4244354031045,0.365211557526317,0.450573939790446,0.37680646884048,0.086255002615306,0.30877567848069,-0.042757614805198,0.354516902465748,0.603538550632137,0.246289339491268,2.47914106496018,0.201746316348669,4.02924266046775,0.352573348857887,24.7785987150225,0.349467075498751,7.79580194213561,0.332939443634725,0.888016079863352,0.071014595949088,-10.4466418906515,0.134873032912275,2.60729272996156,1.68538368233133
R10277907,OAKS MS PASSPORT 803B51,2014-09-16,100% Brangus,R10216038,CB PASSPORT 803Y11,R10179182,MS BRINKS MCCREA 803X7,5.73047657429704,0.378080669479394,1.61053288341854,0.461482964440643,24.2351691042215,0.389632610400515,41.1675306413462,0.39720829445811,0.285060650466011,0.375519230169486,0.12228505825602,0.297568844840414,-0.042515861741771,0.350397903444428,0.922407942228012,0.243142105724838,0.566671515380912,0.223884434028928,4.88509590792581,0.367079924057356,16.3172175482398,0.373547308608245,4.199632996129,0.365504657712109,0.315191110629287,0.027777055388108,-0.582600409144662,0.154645868801823,1.97040401223347,-0.443331224917837
R10382000,MS SALACOA 23A83 LAMBERT 488F4,2018-04-19,100% Brangus,R10251783,SALACOA LAMBERT 23A83,R10227058,MS SALACOA HANNIBAL 488Z10,1.51035183827568,0.266423742534527,3.59590473160451,0.362734683233441,34.6638717179697,0.201643555590011,58.5099002954483,0.176794408638893,0.269865994877591,0.151131258168766,0.121859591654369,0.126626851296551,-0.043038142806322,0.138239540622766,0.321301139880912,0.105042667938388,2.01266537386008,0.101843998640091,3.42286099494331,0.165717738056957,28.7660946076542,0.163886730297608,11.4341587486694,0.145008317651406,-0.329580595933543,0.043152002236109,-10.780846750196,0.100555076401585,2.52138834293064,0.952902927727093
R10436630,FC COMPLETE 541G5,2019-10-21,100% Brangus,R10334822,OAKS COMPLETE 541D27,R10368436,OAKS MS GRANITE 541E26,3.24911801673327,0.187137854337699,2.6634702429469,0.220822538983662,39.222884689504,0.195234038268501,75.7122580041155,0.148680352415471,0.566369920685897,0.181685206240707,0.170278928579847,0.144722694580135,-0.0388449280858,0.165795801697733,0.899597057187213,0.129621197144204,2.7994888328312,0.093664046735301,3.89713549914194,0.125620418126568,29.2215873312782,0.134437549937902,9.61014498652621,0.104039305772603,0.408102819011602,0.01898614474492,-6.69153652127754,0.037040442791873,3.4507101053794,1.49878925352126
R10436600,FC ATLANTA 541G19,2019-10-22,100% Brangus,R10210625,ATLANTA OF SALACOA  488Z,R10368445,OAKS MS GRANITE 541E31,4.97956677240033,0.346738246070592,0.859492306641033,0.440848532149019,39.3136350786635,0.372036647835731,72.0533181648304,0.326672651014554,0.637160621071959,0.392871604971577,0.264609654348995,0.321920764746496,-0.037200340098949,0.366057143872247,0.341185994406484,0.33873269286872,2.82871790821008,0.170529824922756,3.23185824326771,0.318061638243511,27.3654566792672,0.319130864152103,7.70863913993545,0.292677972310288,0.517833815542018,0.03277634712759,-12.7583241842542,0.086991397101297,3.67418232185318,2.05691621961423
R10444883,FC MS HIGH CHOICE 541G43,2019-11-15,100% Brangus,R10235597,OAKS HIGH CHOICE 99A1,R10368428,OAKS MS GRANITE 541E20,4.63727753760043,0.220451474425413,1.35771538308998,0.245242390367818,37.2282424996125,0.225452243272877,74.3266933852678,0.180754432823458,0.610014239304545,0.214456912744468,0.158218776445044,0.180116060277385,-0.018125880972352,0.199106286291705,0.462492903339172,0.153841251777343,1.8640624964829,0.116260223877355,3.51811934462055,0.153886997082212,29.0812164522466,0.155639513598513,10.4670952024403,0.12073314876133,0.749395139930414,0.0181174912499,-5.55116848410336,0.038528302491442,3.4485641517824,1.43487562728795
R10436617,FC ATLANTA 541G29,2019-11-04,100% Brangus,R10210625,ATLANTA OF SALACOA  488Z,R10368436,OAKS MS GRANITE 541E26,5.48581751573729,0.346738246070592,0.396887315128266,0.440848538234072,38.370446327423,0.372036668401563,68.9426897679996,0.326672651963783,0.582457224251669,0.392871616012864,0.237435933123483,0.321920765335577,-0.037272494989117,0.366057158974132,0.401741540136932,0.338733110059407,2.73547492538328,0.170529824922756,3.88173046443915,0.318061648221582,25.5606673628157,0.319130876672451,6.37544419910426,0.292677980807895,0.440975019824041,0.03277634712759,-12.5283083036339,0.086991397101297,3.49835649557459,1.95541024688981
R10436557,FC BEAR 302G4,2019-12-05,100% Brangus,UB10305851,MC BEAR 948C,R10267313,OAKS MS PASS IT ON 302B1,3.02128300151796,0.292158025750651,3.847190600121,0.375091430707043,33.1783563069905,0.30605231113091,62.930854034752,0.178852607300696,0.599258347018493,0.204256233822804,0.275200827910758,0.15917035842797,-0.029820505897261,0.182245291217526,1.59588007120968,0.138118042104585,2.28938440423949,0.098647399185627,3.04729389263954,0.162822982577244,27.5421979478915,0.186274822204292,10.9530197943962,0.126386077740982,1.43641985930078,0.015201112675088,-1.06017307860746,0.039669139047805,3.10944255440345,1.36340760870165
R10436632,FC COMPLETE 541G6,2019-11-01,100% Brangus,R10334822,OAKS COMPLETE 541D27,R10368433,OAKS MS GRANITE 541E24,6.21273120819592,0.314146793485469,0.151869958638342,0.424130548267389,32.8231552459637,0.342443696738859,67.8243277434636,0.274788727057921,0.572878755550616,0.365560747940579,0.164548302180621,0.280829705144472,-0.025304627346218,0.334801158762928,0.841187382919268,0.309758771585034,2.9010104164156,0.093664046735301,3.52022605558161,0.267616413799505,26.7593644252041,0.273734284295854,10.3477868022222,0.239379578074351,0.571600666074879,0.01898614474492,-7.02888180012031,0.037040442791873,3.31549602835108,1.9570060574604
R10436595,FC MS ATLANTA 541G16,2019-10-19,100% Brangus,R10210625,ATLANTA OF SALACOA  488Z,R10368446,OAKS MS GRANITE 541E32,5.74536331005753,0.345568405492071,-0.039687200512171,0.439668519892849,36.9701725629532,0.370626302224114,68.2748752957714,0.320214138410245,0.544568321229686,0.392204631665977,0.273452738412155,0.320919102037044,-0.028037288933182,0.365288663429602,0.349874522155982,0.338502671426151,2.8914133632239,0.158922901176476,4.0563879181096,0.313698255538499,27.0750564460295,0.314210103809861,8.58997016455285,0.286002004602735,0.615540474145948,0.03277634712759,-11.7956020275796,0.086991397101297,3.55664466168936,2.26624306860083
R10299955,LB CRUISE 10C4,2015-02-25,100% Brangus,R10241032,BWCC CRUISE 889Z28,R10154453,BWCC MS JETHRO 10W,5.10142805642927,0.292768218747649,2.96279129776061,0.38788621200873,32.945489879197,0.329210961575935,68.0053410561238,0.265752339005921,0.533991082974755,0.343728980305345,0.074235670751015,0.270720991359337,-0.014574335080013,0.319265208707813,0.258819418908686,0.313506319647786,3.25882340437554,0.160845925645109,3.51682233174571,0.212965467911932,28.7097261731837,0.247915597630292,12.2369812335853,0.20726791565747,1.16716659578551,0.041882415370459,1.66838615393206,0.070609745293017,2.87738840501138,1.94402258757027
R10425765,FC SOLUTION 541G2,2019-01-28,100% Brangus,R10277762,OAKS SOLUTION 99B66,R10277895,OAKS MS CSONKA 541B38,4.56276444979744,0.277877861484854,2.02105123109497,0.365149657605503,25.9470789954569,0.297730896110112,56.1009309607908,0.226445604103128,0.352570656844008,0.306838701279547,0.16064789812309,0.229050997247281,-0.028419778787993,0.280958532950637,0.929217527626002,0.152701782966035,2.38697970369939,0.113281292394444,4.09215473969772,0.169309960436714,23.0639760537918,0.198388639007742,10.0904365560633,0.148717510456557,-0.540941481066654,0.050337871498043,-1.97568738431911,0.070167181420138,2.61103469856525,0.743309717382589
R10368444,OAKS GRANITE 392E13,2017-09-04,100% Brangus,UB10275960,MC GRANITE 834B,R10261060,OAKS MS CSONKA 392B8,4.77819413691524,0.445370455715386,1.44771729826501,0.577476329864097,39.8373184696425,0.47953869663429,72.3608932483035,0.343836114332677,0.653419759330537,0.434754040007712,0.211296761139977,0.351980597618383,-0.022891936756682,0.406311677788073,0.213402325812814,0.368160011007317,2.2029947410201,0.15001048808442,3.15454937381399,0.345654627625622,29.7624239457417,0.376808769092863,9.84376471092042,0.325443805322149,0.973721384614695,0.032942770739131,-3.69899014288754,0.048700180447142,3.51798879514767,1.45866484365312
R10437295,FC MS HIGH CHOICE 541G24,2019-10-24,100% Brangus,R10235597,OAKS HIGH CHOICE 99A1,R10368423,OAKS MS GRANITE 541E17,4.18826194920357,0.335418421723637,1.59901844964938,0.435658666250271,39.1521474346884,0.3606249943787,76.9150656274027,0.296361970086924,0.700786625534737,0.38192391160536,0.161842525675077,0.303030852841637,-0.019330103164587,0.353178591251235,0.506231206900804,0.322293434987415,1.71327457957006,0.116260223877355,2.77306078190614,0.289240436671116,27.986194817991,0.294262563636475,8.41012110064681,0.261081348265363,0.778539451977744,0.0181174912499,-7.0118431114271,0.038528302491442,3.56495376383823,1.44605848283268
R10306930,OAKS MS AUGUSTUS 803C63,2015-09-23,100% Brangus,R10204701,SUHN'S AUGUSTUS 416Y14,R10140371,MS BRINKS UNITAS 803U21,1.3250504119304,0.358341504167947,5.34354108559276,0.448254383286364,47.007596949881,0.355580327671491,87.5275697575613,0.330561865630159,0.595502041202699,0.338028615012115,0.291859314696199,0.276014255159461,-0.042361024548194,0.317642610655473,0.578168387518184,0.223966755020465,2.00601783895805,0.202478215289394,3.2221761030197,0.33660153789946,29.5336377816009,0.316210815862602,6.02983930666035,0.296526059958157,0.863273132902792,0.040667718811443,4.558455687871,0.127250895889198,3.91731110819068,0.207181920963808
R10425760,FC MS BEAR 40F7,2018-12-01,100% Brangus,UB10305851,MC BEAR 948C,R10289351,OAKS MS ATLANTA 40C61,2.4426214095359,0.283334853033115,2.97511953608999,0.360712480794623,36.071421442624,0.299537255042184,70.6096109872304,0.223072876268677,0.754384389667138,0.312819255826063,0.274256913418632,0.228461848285919,-0.026495651721801,0.285396619935113,1.55626194983336,0.141185845845045,3.10964699942064,0.096645271031348,3.52770660648222,0.154699593725832,29.7462741917872,0.182271899247447,11.7105634704752,0.123639221350079,1.6517824258264,0.021872367605744,-4.38316346162111,0.039678275490316,3.54009802240172,2.27660284097946
R10265209,BWCC DOUBLE TAKE 129A13,2013-09-26,100% Brangus,R10167410,MC DOUBLE TAKE 889W38,R10167447,BWCC MS JETHRO 129W12,4.22824941670747,0.285559459782052,1.86670793643336,0.385141127655098,31.7675321605543,0.323706427051126,55.3662196236112,0.257437812994063,0.428934388230061,0.336606016483737,0.146637165643311,0.262082409180363,-0.024738190196322,0.311927716050225,0.284057484870969,0.313674750917677,3.42433205830783,0.141105300690415,3.173342128552,0.20733120348876,25.9278115174989,0.243365725712334,10.0440454372217,0.203195375042938,1.56147047149974,0.063013255964174,2.4171444710567,0.078793777255834,2.61109586837234,1.89333198614592
R10406693,MS.W.E.T LAKE MAJESTIK HOOVER 27F,2017-10-30,100% Brangus,R10289481,LAKE MAJESTIK HOOVER 44C2,R10318828,MS. W.E.T. CENTENIAL 27D2,5.03233761486067,0.260259598587472,0.703718254443286,0.333868253307871,30.5218870266615,0.184407660029211,59.3625490467926,0.127895247553399,0.503335700538578,0.104203529102999,0.060496842454896,0.083616883052839,-0.041256633317647,0.092003777226235,0.534945182746188,0.051921493288742,0.455467011334226,0.049265911367556,4.0049872100642,0.146091150640274,29.9950538481775,0.119718620917422,14.7341103348468,0.087374101361527,0.200497399658617,0.014169142783022,-4.70140448802309,0.019331664804552,2.80174062608785,-0.211103692732738
R10216658,TCF STALWART 889Z,2012-01-30,100% Brangus,R10150531,MR STALWART 150W,R9670862,HCC MS NANNY 889N,3.5700633891312,0.255125357808895,2.57666470083419,0.359717148352581,34.5878559451861,0.242078889403565,62.3407993691292,0.139542886841374,0.392727824262253,0.062305660903405,0.019096736388931,0.038392428738186,-0.037365886627742,0.044341724442895,0.155467140208061,0.036306756709593,1.05546995244205,0.023847061621749,2.77827592990469,0.144046423274441,30.4418313737171,0.151334143800468,13.147903401124,0.105961770998919,1.49426655567553,0.010450489932472,-4.9588010133941,0.016718666967351,2.59395524162818,0.736273276626214
R10436626,FC ATLANTA 541G33,2019-10-27,100% Brangus,R10210625,ATLANTA OF SALACOA  488Z,R10368439,OAKS MS GRANITE 541E28,4.08768317591787,0.345568405492071,1.181098724384,0.439352015041028,37.2209309615488,0.362550476245947,67.379004598622,0.319830853684413,0.551829616983594,0.381933113071753,0.251054505627515,0.312993179881935,-0.027852842667163,0.355071359750066,0.229911915828155,0.338502112247012,2.83901874700078,0.158922901176476,3.30831548813083,0.313698241740645,28.9943941298491,0.311360601951358,10.3839286490747,0.285765664804064,0.481397589757543,0.03277634712759,-12.7559545814266,0.086991397101297,3.40301028266052,2.25855206316344
R10436591,FC ATLANTA 541G14,2019-10-24,100% Brangus,R10210625,ATLANTA OF SALACOA  488Z,R10368446,OAKS MS GRANITE 541E32,5.13231181936883,0.345568405492071,0.194280526423216,0.439668519892849,36.8398951494185,0.370626302224114,69.8543040142355,0.320214138410245,0.485349754139244,0.392204631665977,0.287275699787596,0.320919102037044,-0.027944312935212,0.365288663429602,0.346099878322053,0.338502671426151,2.8914133632239,0.158922901176476,3.67734299348747,0.313698255538499,26.7218555916042,0.314210103809861,8.30190801689493,0.286002004602735,0.615540474145948,0.03277634712759,-11.7956020275796,0.086991397101297,3.58748260169785,2.26818434886062
R10261064,OAKS PASSPORT 468B14,2014-03-21,100% Brangus,R10216038,CB PASSPORT 803Y11,R9685460,MS BRINKS NEW ERA 468P23,6.78238354428707,0.326561212359567,-0.378171412391479,0.40463357322946,26.8695804615884,0.336813394309316,49.0626053621678,0.283924040967468,0.582807057394508,0.350327711731579,0.154655352166958,0.279738328620473,-0.044170031040985,0.327795103757913,0.452645899180364,0.222710425988506,1.66087666814229,0.199461927560974,4.04896048999312,0.270200974858208,18.7363909433915,0.271094958522825,5.30160071259733,0.238235740629579,1.25601236323745,0.050195369967062,0.260972609544406,0.138821846588239,2.66183495888447,0.444072575561894
R10226349,TCF ROCK STAR 015Z3,2012-11-23,100% Brangus,R10177507,MC ROCK STAR 000X21,R10142544,TCF CAROLINE ANN 015U9,6.82016482164447,0.275924016369508,-0.943846773926438,0.365648964302901,11.6812573891351,0.28089825259793,24.9464491396765,0.189674361490461,0.418691685434797,0.265361445360821,-0.019836187579607,0.188821408997873,-0.028720450163037,0.238966304506557,0.639132046416241,0.243507647938357,2.11933119556713,0.072324203759821,3.69537167572278,0.181004749099894,19.1410429711578,0.195695223924926,13.3004142765902,0.153093709588424,1.52138011282608,0.030055084721477,-0.345845731642165,0.037123079298976,1.39843818179741,1.23801723591766
R10381973,MS SALACOA LEGENDS 23F42,2018-04-11,100% Brangus,R10268442,LEGENDS OF BRINKS 541B17,R10286197,MS SALACOA ATLANTA 23C18,3.53402645547256,0.421138120121996,2.33582521046809,0.554780125177303,37.0327324673002,0.436743821579815,70.5580359010433,0.336007324429909,0.50439090901636,0.430895186720411,0.305172142587401,0.346469650178696,-0.038013450265836,0.402470177445881,0.868544748091994,0.362195210461218,2.27325161672661,0.132115344908578,3.61395226727572,0.315454942669311,29.3832334412936,0.345991237448902,10.8668672076436,0.300614945383445,-0.595537345170516,0.039834278005818,-11.7003900200282,0.096493898262018,3.54497699710499,1.21088626307282
R10261057,OAKS MS CSONKA 392B5,2014-03-15,100% Brangus,R10004209,CSONKA OF BRINKS 30R4,R9685126,MS BRINKS CAPTAIN 392P74,4.411237975007,0.360577571547811,2.7705413435584,0.449358513360991,26.263352563871,0.329876425485256,48.587096819913,0.362978842927381,0.542386326226643,0.292726356521788,0.2295924978797,0.252942973229149,-0.044405411031686,0.277118016612035,0.562376246365073,0.257973030082697,1.72727740095166,0.206456632969476,4.19697221559399,0.362352085064144,28.1788033307787,0.330474738979075,15.0471270488432,0.330773895725985,-0.576820757280017,0.110032519927812,-3.4360105391745,0.153317979652232,2.62673162831465,0.08142320134405
